locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJDPLKEN_40214	CDS	750				hypothetical protein
JJDPLKEN_40215	CDS	624				hypothetical protein
JJDPLKEN_40216	CDS	480				hypothetical protein
JJDPLKEN_40217	CDS	564				hypothetical protein
JJDPLKEN_40218	CDS	429				hypothetical protein
JJDPLKEN_40219	CDS	483				hypothetical protein
JJDPLKEN_40220	CDS	1059				hypothetical protein
JJDPLKEN_40221	CDS	510				hypothetical protein
JJDPLKEN_40222	CDS	927				hypothetical protein
JJDPLKEN_40223	CDS	540				hypothetical protein
JJDPLKEN_40224	CDS	249				hypothetical protein
JJDPLKEN_40225	CDS	375				hypothetical protein
JJDPLKEN_40226	CDS	993				hypothetical protein
JJDPLKEN_40227	CDS	606				hypothetical protein
JJDPLKEN_40228	CDS	240				hypothetical protein
JJDPLKEN_40229	CDS	288				hypothetical protein
JJDPLKEN_40230	CDS	222				hypothetical protein
JJDPLKEN_40231	CDS	711				hypothetical protein
JJDPLKEN_40232	CDS	258				hypothetical protein
JJDPLKEN_40233	CDS	363				hypothetical protein
JJDPLKEN_40234	CDS	210				hypothetical protein
JJDPLKEN_40235	CDS	528				hypothetical protein
JJDPLKEN_40236	CDS	171				hypothetical protein
JJDPLKEN_40237	CDS	432	hicB_1		COG1598	Antitoxin HicB
JJDPLKEN_40238	CDS	159				hypothetical protein
JJDPLKEN_40239	CDS	342				hypothetical protein
JJDPLKEN_40240	CDS	408				hypothetical protein
JJDPLKEN_40241	CDS	387				hypothetical protein
JJDPLKEN_40242	CDS	357				hypothetical protein
JJDPLKEN_40243	CDS	390				hypothetical protein
JJDPLKEN_40244	CDS	234				hypothetical protein
JJDPLKEN_40245	CDS	1290	intA_1		COG0582	Prophage integrase IntA
JJDPLKEN_40246	tRNA	87				tRNA-Leu(taa)
JJDPLKEN_40247	CDS	1317			COG2308	putative protein
JJDPLKEN_40248	CDS	678				hypothetical protein
JJDPLKEN_40249	CDS	771				hypothetical protein
JJDPLKEN_40250	CDS	948	doeB	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
JJDPLKEN_40251	CDS	936				hypothetical protein
JJDPLKEN_40252	CDS	645	yigZ_7		COG1739	IMPACT family member YigZ
JJDPLKEN_40253	CDS	3660				hypothetical protein
JJDPLKEN_40254	CDS	288				hypothetical protein
JJDPLKEN_40255	CDS	447				hypothetical protein
JJDPLKEN_40256	CDS	603				hypothetical protein
JJDPLKEN_40257	CDS	2085	gluQ_1	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
JJDPLKEN_40258	CDS	1509				hypothetical protein
JJDPLKEN_40259	CDS	465				hypothetical protein
JJDPLKEN_40260	CDS	990				hypothetical protein
JJDPLKEN_40261	CDS	735	anr			Transcriptional activator protein Anr
JJDPLKEN_40262	CDS	1401	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
JJDPLKEN_40263	CDS	2628	alaS_14	6.1.1.7	COG0013	Alanine--tRNA ligase
JJDPLKEN_40264	CDS	1683				hypothetical protein
JJDPLKEN_40265	CDS	1020	galE_8	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JJDPLKEN_40266	CDS	654	adk_12	2.7.4.3		Adenylate kinase
JJDPLKEN_40267	CDS	759	kdsB_3	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
JJDPLKEN_40268	CDS	192				hypothetical protein
JJDPLKEN_40269	CDS	1041	lpxK_4	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
JJDPLKEN_40270	CDS	1833	xseA_12	3.1.11.6		Exodeoxyribonuclease 7 large subunit
JJDPLKEN_40271	CDS	585		1.15.1.1		Superoxide dismutase [Fe]
JJDPLKEN_40272	CDS	414				hypothetical protein
JJDPLKEN_40273	CDS	204	scoF		COG1278	Cold shock protein ScoF
JJDPLKEN_40274	CDS	192	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JJDPLKEN_40275	CDS	2280	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
JJDPLKEN_40276	CDS	447	dut_13	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
JJDPLKEN_40277	CDS	1218	coaBC_10		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JJDPLKEN_40278	CDS	495	lspA_13	3.4.23.36	COG0597	Lipoprotein signal peptidase
JJDPLKEN_40279	CDS	2871	ileS_10	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JJDPLKEN_40280	CDS	945	ribF_12		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JJDPLKEN_40281	CDS	645	purN_12	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JJDPLKEN_40282	CDS	1557	rsmB_9	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
JJDPLKEN_40283	CDS	168	rpmG_3		COG0267	50S ribosomal protein L33
JJDPLKEN_40284	CDS	234	rpmB_11		COG0227	50S ribosomal protein L28
JJDPLKEN_40285	CDS	960	ispH_9	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
JJDPLKEN_40286	CDS	492	ybaK_11	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
JJDPLKEN_40287	CDS	1017	tsaD_14	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JJDPLKEN_40288	CDS	213	rpsU_9		COG0828	30S ribosomal protein S21
JJDPLKEN_40289	CDS	447	yqeY_7		COG1610	putative protein YqeY
JJDPLKEN_40290	CDS	1926	dnaG_21	2.7.7.-		DNA primase
JJDPLKEN_40291	CDS	2487	rpoD_4			RNA polymerase sigma factor RpoD
JJDPLKEN_40292	tRNA	77				tRNA-Met(cat)
JJDPLKEN_40293	CDS	579				hypothetical protein
JJDPLKEN_40294	CDS	960				hypothetical protein
JJDPLKEN_40295	CDS	966	ppaC_3	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
JJDPLKEN_40296	CDS	933	hemC_6	2.5.1.61	COG0181	Porphobilinogen deaminase
JJDPLKEN_40297	CDS	753				hypothetical protein
JJDPLKEN_40298	CDS	1617	nadE_18	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
JJDPLKEN_40299	CDS	339	glnB_3		COG0347	Nitrogen regulatory protein P-II
JJDPLKEN_40300	CDS	645	mutS2_14	3.1.-.-		Endonuclease MutS2
JJDPLKEN_40301	CDS	963	trxB_18	1.8.1.9	COG0492	Thioredoxin reductase
JJDPLKEN_40302	CDS	2442	ftsK_2		COG1674	DNA translocase FtsK
JJDPLKEN_40303	CDS	678				hypothetical protein
JJDPLKEN_40304	CDS	489				hypothetical protein
JJDPLKEN_40305	CDS	864				hypothetical protein
JJDPLKEN_40306	tRNA	85				tRNA-Leu(caa)
JJDPLKEN_40307	CDS	1743				hypothetical protein
JJDPLKEN_40308	tRNA	76				tRNA-Thr(cgt)
JJDPLKEN_40309	CDS	492	tsaE_11		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JJDPLKEN_40310	CDS	1431	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
JJDPLKEN_40311	CDS	1068	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
JJDPLKEN_40312	CDS	396	dgkA_4	2.7.1.107	COG0818	Diacylglycerol kinase
JJDPLKEN_40313	CDS	1683				hypothetical protein
JJDPLKEN_40314	CDS	1365	purB_12	4.3.2.2	COG0015	Adenylosuccinate lyase
JJDPLKEN_40315	CDS	495				hypothetical protein
JJDPLKEN_40316	CDS	981				hypothetical protein
JJDPLKEN_40317	CDS	609	lemA_6		COG1704	Protein LemA
JJDPLKEN_40318	CDS	561	ydjA_2	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
JJDPLKEN_40319	CDS	597	kynB_9	3.5.1.9	COG1878	Kynurenine formamidase
JJDPLKEN_40320	CDS	795	racE_3	5.1.1.3	COG0796	Glutamate racemase 1
JJDPLKEN_40321	CDS	903				hypothetical protein
JJDPLKEN_40322	CDS	873	rluB_7	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JJDPLKEN_40323	CDS	996	ywlC_8	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JJDPLKEN_40324	CDS	1170	purK_6	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
JJDPLKEN_40325	CDS	501	purE_12	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JJDPLKEN_40326	CDS	894	purC_12	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JJDPLKEN_40327	CDS	927				hypothetical protein
JJDPLKEN_40328	CDS	423				hypothetical protein
JJDPLKEN_40329	CDS	636	thiE_16	2.5.1.3	COG0352	Thiamine-phosphate synthase
JJDPLKEN_40330	CDS	795	thiM_11	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
JJDPLKEN_40331	CDS	816				hypothetical protein
JJDPLKEN_40332	CDS	948	cynR_24			HTH-type transcriptional regulator CynR
JJDPLKEN_40333	CDS	903	fabD_10	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JJDPLKEN_40334	CDS	621	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
JJDPLKEN_40335	CDS	1653	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
JJDPLKEN_40336	CDS	843	citG_4	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
JJDPLKEN_40337	CDS	306	mdcC			Malonate decarboxylase acyl carrier protein
JJDPLKEN_40338	CDS	840	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
JJDPLKEN_40339	CDS	792	madD	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADD
JJDPLKEN_40340	CDS	1470	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
JJDPLKEN_40341	CDS	795	lgt_14	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JJDPLKEN_40342	CDS	1002	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
JJDPLKEN_40343	CDS	306				hypothetical protein
JJDPLKEN_40344	CDS	243				hypothetical protein
JJDPLKEN_40345	CDS	807	dapB_12	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
JJDPLKEN_40346	CDS	516	bamE			Outer membrane protein assembly factor BamE
JJDPLKEN_40347	CDS	459	fur_4		COG0735	Ferric uptake regulation protein
JJDPLKEN_40348	CDS	1800				hypothetical protein
JJDPLKEN_40349	CDS	1659	recN_12		COG0497	DNA repair protein RecN
JJDPLKEN_40350	CDS	918	nadK_11	2.7.1.23	COG0061	NAD kinase
JJDPLKEN_40351	CDS	696				hypothetical protein
JJDPLKEN_40352	CDS	393				hypothetical protein
JJDPLKEN_40353	CDS	789	fabI_6	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
JJDPLKEN_40354	CDS	1752				hypothetical protein
JJDPLKEN_40355	CDS	756				hypothetical protein
JJDPLKEN_40356	CDS	474	rnhA_10	3.1.26.4	COG0328	Ribonuclease HI
JJDPLKEN_40357	tRNA	75				tRNA-Val(cac)
JJDPLKEN_40358	CDS	1275	dcuD_5		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
JJDPLKEN_40359	CDS	453				hypothetical protein
JJDPLKEN_40360	CDS	1677	aspT_8			Aspartate/alanine antiporter
JJDPLKEN_40361	CDS	1431	gltX_16	6.1.1.17		Glutamate--tRNA ligase
JJDPLKEN_40362	tRNA	76				tRNA-Ala(ggc)
JJDPLKEN_40363	tRNA	76				tRNA-Glu(ttc)
JJDPLKEN_40364	tRNA	76				tRNA-Ala(ggc)
JJDPLKEN_40365	tRNA	76				tRNA-Glu(ttc)
JJDPLKEN_40366	tRNA	76				tRNA-Glu(ttc)
JJDPLKEN_40367	CDS	774				hypothetical protein
JJDPLKEN_40368	CDS	672	dcuD_6		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
JJDPLKEN_40369	CDS	696	dcuD_7		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
JJDPLKEN_40370	CDS	873	cntI			Pseudopaline exporter CntI
JJDPLKEN_40371	CDS	945				hypothetical protein
JJDPLKEN_40372	CDS	1779	msbA_12	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JJDPLKEN_40373	CDS	1527	sdcS_5			Sodium-dependent dicarboxylate transporter SdcS
JJDPLKEN_40374	CDS	939				hypothetical protein
JJDPLKEN_40375	CDS	1509	panF_2		COG4145	Sodium/pantothenate symporter
JJDPLKEN_40376	CDS	261				hypothetical protein
JJDPLKEN_40377	CDS	771	iolN	3.7.1.-	COG1402	3-dehydro-scyllo-inosose hydrolase
JJDPLKEN_40378	CDS	243				hypothetical protein
JJDPLKEN_40379	CDS	2370				hypothetical protein
JJDPLKEN_40380	CDS	954	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
JJDPLKEN_40381	CDS	1128	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
JJDPLKEN_40382	CDS	579	wbpD_2	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
JJDPLKEN_40383	CDS	1200	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
JJDPLKEN_40384	CDS	1182				IS630 family transposase ISCARN21
JJDPLKEN_40385	CDS	537		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
JJDPLKEN_40386	CDS	2583				hypothetical protein
JJDPLKEN_40387	CDS	939				hypothetical protein
JJDPLKEN_40388	CDS	2187				hypothetical protein
JJDPLKEN_40389	CDS	1629				hypothetical protein
JJDPLKEN_40390	CDS	1161				hypothetical protein
JJDPLKEN_40391	CDS	537		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
JJDPLKEN_40392	CDS	1056				hypothetical protein
JJDPLKEN_40393	CDS	1800				IS1634 family transposase ISCsa8
JJDPLKEN_40394	CDS	756				hypothetical protein
JJDPLKEN_40395	CDS	261				hypothetical protein
JJDPLKEN_40396	CDS	2508				hypothetical protein
JJDPLKEN_40397	CDS	750				hypothetical protein
JJDPLKEN_40398	CDS	636				hypothetical protein
JJDPLKEN_40399	CDS	1332	intA_2		COG0582	Prophage integrase IntA
JJDPLKEN_40400	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
JJDPLKEN_40401	CDS	5436				hypothetical protein
JJDPLKEN_40402	CDS	651	mupP_2	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
JJDPLKEN_40403	CDS	639	ompA_3			Outer membrane protein A
JJDPLKEN_40404	CDS	255				hypothetical protein
JJDPLKEN_40405	CDS	2730	gyrA_17	5.6.2.2	COG0188	DNA gyrase subunit A
JJDPLKEN_40406	CDS	1065	serC_9	2.6.1.52	COG1932	Phosphoserine aminotransferase
JJDPLKEN_40407	CDS	1137	pheA_10			Bifunctional chorismate mutase/prephenate dehydratase
JJDPLKEN_40408	CDS	1101	hisC_19	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JJDPLKEN_40409	CDS	906	tyrC_5	1.3.1.43		Cyclohexadienyl dehydrogenase
JJDPLKEN_40410	CDS	1290	aroA_11	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JJDPLKEN_40411	CDS	666	cmk_30	2.7.4.25		Cytidylate kinase
JJDPLKEN_40412	CDS	1698	rpsA_5		COG0539	30S ribosomal protein S1
JJDPLKEN_40413	CDS	321	ihfB_2		COG0776	Integration host factor subunit beta
JJDPLKEN_40414	CDS	1791				hypothetical protein
	repeat_region	541				
JJDPLKEN_40415	CDS	945				hypothetical protein
JJDPLKEN_40416	CDS	1509	argH_12	4.3.2.1	COG0165	Argininosuccinate lyase
JJDPLKEN_40417	CDS	603				hypothetical protein
JJDPLKEN_40418	CDS	1455				hypothetical protein
JJDPLKEN_40419	CDS	4083	rapA_8	3.6.4.-		RNA polymerase-associated protein RapA
JJDPLKEN_40420	CDS	495		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
JJDPLKEN_40421	CDS	327	higA			Antitoxin HigA
JJDPLKEN_40422	CDS	1698	urdA_4	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40423	CDS	816				hypothetical protein
JJDPLKEN_40424	CDS	867				hypothetical protein
JJDPLKEN_40425	CDS	1698				hypothetical protein
JJDPLKEN_40426	CDS	411				hypothetical protein
JJDPLKEN_40427	CDS	1425	fumC_8	4.2.1.2	COG0114	Fumarate hydratase class II
JJDPLKEN_40428	CDS	1455	aspA_7	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJDPLKEN_40429	CDS	1317	dcuA_2		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
JJDPLKEN_40430	CDS	1029	hdfR_22			HTH-type transcriptional regulator HdfR
JJDPLKEN_40431	CDS	861				hypothetical protein
JJDPLKEN_40432	CDS	1455	fumC_9	4.2.1.2		Fumarate hydratase class II
JJDPLKEN_40433	CDS	1356	aspA_8	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJDPLKEN_40434	CDS	1041	ltaE_8	4.1.2.48		Low specificity L-threonine aldolase
JJDPLKEN_40435	CDS	978				hypothetical protein
JJDPLKEN_40436	CDS	1311	dcuA_3		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
JJDPLKEN_40437	CDS	792				hypothetical protein
JJDPLKEN_40438	CDS	1020				hypothetical protein
JJDPLKEN_40439	CDS	1512	argH_13	4.3.2.1	COG0165	Argininosuccinate lyase
JJDPLKEN_40440	CDS	1323	fumC_10	4.2.1.2		Fumarate hydratase class II
JJDPLKEN_40441	CDS	441	fumC_11	4.2.1.2	COG0114	Fumarate hydratase class II
JJDPLKEN_40442	CDS	984	aspA_9	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJDPLKEN_40443	CDS	498				hypothetical protein
JJDPLKEN_40444	CDS	1239				hypothetical protein
JJDPLKEN_40445	CDS	2550	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
JJDPLKEN_40446	CDS	762	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
JJDPLKEN_40447	CDS	486				hypothetical protein
JJDPLKEN_40448	CDS	309			COG0640	putative HTH-type transcriptional regulator
JJDPLKEN_40449	CDS	909				hypothetical protein
JJDPLKEN_40450	CDS	147				hypothetical protein
JJDPLKEN_40451	CDS	1317				hypothetical protein
JJDPLKEN_40452	CDS	669				hypothetical protein
JJDPLKEN_40453	CDS	1377				hypothetical protein
JJDPLKEN_40454	CDS	1173				hypothetical protein
JJDPLKEN_40455	CDS	1812				hypothetical protein
JJDPLKEN_40456	CDS	1146				Outer membrane porin protein
JJDPLKEN_40457	CDS	1797				hypothetical protein
JJDPLKEN_40458	CDS	1389	dcuD_8		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
	repeat_region	538				
JJDPLKEN_40459	CDS	426	hicB_2		COG1598	Antitoxin HicB
JJDPLKEN_40460	CDS	177				hypothetical protein
JJDPLKEN_40461	CDS	2892				hypothetical protein
JJDPLKEN_40462	CDS	1434				hypothetical protein
JJDPLKEN_40463	CDS	843				hypothetical protein
JJDPLKEN_40464	CDS	2316				hypothetical protein
JJDPLKEN_40465	CDS	1281				hypothetical protein
JJDPLKEN_40466	CDS	627				hypothetical protein
JJDPLKEN_40467	CDS	1017				hypothetical protein
JJDPLKEN_40468	CDS	762				hypothetical protein
JJDPLKEN_40469	CDS	513				hypothetical protein
JJDPLKEN_40470	CDS	492				hypothetical protein
JJDPLKEN_40471	CDS	2721	traC			Protein TraC
JJDPLKEN_40472	CDS	642				hypothetical protein
JJDPLKEN_40473	CDS	855	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
JJDPLKEN_40474	CDS	1233				hypothetical protein
JJDPLKEN_40475	CDS	756				hypothetical protein
JJDPLKEN_40476	CDS	594				hypothetical protein
JJDPLKEN_40477	CDS	297				hypothetical protein
JJDPLKEN_40478	CDS	486				hypothetical protein
JJDPLKEN_40479	CDS	600				hypothetical protein
JJDPLKEN_40480	CDS	1989				hypothetical protein
JJDPLKEN_40481	CDS	798				hypothetical protein
JJDPLKEN_40482	CDS	5379				hypothetical protein
JJDPLKEN_40483	CDS	1290				hypothetical protein
JJDPLKEN_40484	CDS	1623				hypothetical protein
JJDPLKEN_40485	CDS	1149				hypothetical protein
JJDPLKEN_40486	CDS	1023				hypothetical protein
JJDPLKEN_40487	CDS	984				hypothetical protein
JJDPLKEN_40488	CDS	1104				hypothetical protein
JJDPLKEN_40489	CDS	1851				hypothetical protein
JJDPLKEN_40490	CDS	1836				hypothetical protein
JJDPLKEN_40491	CDS	1791				hypothetical protein
JJDPLKEN_40492	CDS	1047				hypothetical protein
JJDPLKEN_40493	CDS	1281	sacA_4	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
JJDPLKEN_40494	CDS	1293				hypothetical protein
JJDPLKEN_40495	CDS	2280				hypothetical protein
JJDPLKEN_40496	CDS	804				hypothetical protein
JJDPLKEN_40497	CDS	747	btuD_103	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJDPLKEN_40498	CDS	1509				hypothetical protein
JJDPLKEN_40499	CDS	1104	rfbD_3	5.4.99.9		UDP-galactopyranose mutase
JJDPLKEN_40500	CDS	1470	urdA_5	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40501	CDS	1245	fccA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JJDPLKEN_40502	CDS	531				hypothetical protein
JJDPLKEN_40503	CDS	1185	sasA_120	2.7.-.-		Adaptive-response sensory-kinase SasA
JJDPLKEN_40504	CDS	618	tmoT_1			Response regulator protein TmoT
JJDPLKEN_40505	CDS	150				hypothetical protein
JJDPLKEN_40506	CDS	1800				IS1634 family transposase ISCsa8
JJDPLKEN_40507	CDS	1335	dcuA_4		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
JJDPLKEN_40508	CDS	3192		3.4.21.-		Extracellular serine protease
JJDPLKEN_40509	CDS	150				hypothetical protein
JJDPLKEN_40510	CDS	1803				hypothetical protein
JJDPLKEN_40511	CDS	957				hypothetical protein
JJDPLKEN_40512	CDS	1125				hypothetical protein
JJDPLKEN_40513	CDS	468				hypothetical protein
JJDPLKEN_40514	CDS	1614				hypothetical protein
JJDPLKEN_40515	CDS	174				hypothetical protein
JJDPLKEN_40516	CDS	2058				hypothetical protein
JJDPLKEN_40517	CDS	357				hypothetical protein
JJDPLKEN_40518	CDS	291				hypothetical protein
JJDPLKEN_40519	CDS	198				hypothetical protein
JJDPLKEN_40520	CDS	393				hypothetical protein
JJDPLKEN_40521	CDS	333				hypothetical protein
JJDPLKEN_40522	CDS	1737				hypothetical protein
JJDPLKEN_40523	CDS	282				hypothetical protein
JJDPLKEN_40524	CDS	159				hypothetical protein
JJDPLKEN_40525	CDS	1035				hypothetical protein
JJDPLKEN_40526	CDS	231				hypothetical protein
JJDPLKEN_40527	CDS	213				hypothetical protein
JJDPLKEN_40528	CDS	909				hypothetical protein
JJDPLKEN_40529	CDS	1104				hypothetical protein
JJDPLKEN_40530	CDS	1026				hypothetical protein
JJDPLKEN_40531	CDS	756				hypothetical protein
JJDPLKEN_40532	CDS	582				hypothetical protein
JJDPLKEN_40533	CDS	1410				hypothetical protein
JJDPLKEN_40534	CDS	879				hypothetical protein
JJDPLKEN_40535	CDS	1428	aspA_10	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJDPLKEN_40536	CDS	1329	dcuA_5		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
JJDPLKEN_40537	CDS	840				hypothetical protein
JJDPLKEN_40538	CDS	198				hypothetical protein
JJDPLKEN_40539	CDS	609	todT_2			Response regulator protein TodT
JJDPLKEN_40540	CDS	1755	ttrS_2	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
JJDPLKEN_40541	CDS	1743	urdA_6	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40542	CDS	1065				hypothetical protein
JJDPLKEN_40543	CDS	1617	recF_17			DNA replication and repair protein RecF
JJDPLKEN_40544	CDS	3795				hypothetical protein
JJDPLKEN_40545	CDS	210				hypothetical protein
JJDPLKEN_40546	CDS	4092				hypothetical protein
JJDPLKEN_40547	CDS	1812				hypothetical protein
JJDPLKEN_40548	CDS	534				hypothetical protein
JJDPLKEN_40549	CDS	918	cysB			HTH-type transcriptional regulator CysB
JJDPLKEN_40550	CDS	495				hypothetical protein
JJDPLKEN_40551	CDS	1074				IS1595 family transposase ISBuba1
JJDPLKEN_40552	CDS	1296		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JJDPLKEN_40553	CDS	879				hypothetical protein
JJDPLKEN_40554	CDS	1083				Outer membrane porin protein 32
JJDPLKEN_40555	CDS	1362				hypothetical protein
JJDPLKEN_40556	CDS	951	syrM1			HTH-type transcriptional regulator SyrM 1
JJDPLKEN_40557	CDS	831				hypothetical protein
JJDPLKEN_40558	CDS	831				hypothetical protein
JJDPLKEN_40559	CDS	726	tenA_5	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
JJDPLKEN_40560	CDS	942	ytfF_1			Inner membrane protein YtfF
JJDPLKEN_40561	CDS	789				hypothetical protein
JJDPLKEN_40562	CDS	1449	pcaB_1	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
JJDPLKEN_40563	CDS	894				hypothetical protein
JJDPLKEN_40564	CDS	492				hypothetical protein
JJDPLKEN_40565	CDS	1659	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
JJDPLKEN_40566	CDS	1029				hypothetical protein
JJDPLKEN_40567	CDS	411				hypothetical protein
JJDPLKEN_40568	CDS	744				hypothetical protein
JJDPLKEN_40569	CDS	1542				hypothetical protein
JJDPLKEN_40570	CDS	300				hypothetical protein
JJDPLKEN_40571	CDS	549				hypothetical protein
JJDPLKEN_40572	CDS	666				hypothetical protein
JJDPLKEN_40573	CDS	144				hypothetical protein
JJDPLKEN_40574	CDS	1683				hypothetical protein
JJDPLKEN_40575	CDS	165				hypothetical protein
JJDPLKEN_40576	CDS	1470	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JJDPLKEN_40577	CDS	1413	urdA_7	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40578	CDS	633	todT_3			Response regulator protein TodT
JJDPLKEN_40579	CDS	1794	ttrS_3	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
JJDPLKEN_40580	CDS	1797	ttrS_4	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
JJDPLKEN_40581	CDS	615	tmoT_2			Response regulator protein TmoT
JJDPLKEN_40582	CDS	1446	urdA_8	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40583	CDS	1488	urdA_9	1.3.99.33	COG1053	Urocanate reductase
JJDPLKEN_40584	CDS	1188				hypothetical protein
