locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAAOPJAA_36284	CDS	1026	mneS_2		COG0053	Manganese efflux system protein MneS
KAAOPJAA_36285	CDS	240				hypothetical protein
KAAOPJAA_36286	CDS	1209	nhaC_3		COG1757	Na(+)/H(+) antiporter NhaC
KAAOPJAA_36287	CDS	234				hypothetical protein
KAAOPJAA_36288	CDS	651				hypothetical protein
KAAOPJAA_36289	CDS	228				hypothetical protein
KAAOPJAA_36290	CDS	741	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KAAOPJAA_36291	CDS	1323	yhjE_2			Inner membrane metabolite transport protein YhjE
KAAOPJAA_36292	CDS	339	yybR_16		COG1733	putative HTH-type transcriptional regulator YybR
KAAOPJAA_36293	CDS	1017				Zinc-type alcohol dehydrogenase-like protein
KAAOPJAA_36294	CDS	951				hypothetical protein
KAAOPJAA_36295	tRNA	75				tRNA-Thr(agt)
KAAOPJAA_36296	rRNA	112				5S ribosomal RNA
KAAOPJAA_36297	rRNA	2919				23S ribosomal RNA
KAAOPJAA_36298	rRNA	1573				16S ribosomal RNA
KAAOPJAA_36299	CDS	1251	tyrS1_2	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
KAAOPJAA_36300	CDS	1050				hypothetical protein
KAAOPJAA_36301	CDS	687	gpmA_13	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KAAOPJAA_36302	CDS	1260	purD_14	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KAAOPJAA_36303	CDS	1539	purH_11			Bifunctional purine biosynthesis protein PurH
KAAOPJAA_36304	CDS	573	purN_10	2.1.2.2		Phosphoribosylglycinamide formyltransferase
KAAOPJAA_36305	CDS	1038	purM_11	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
KAAOPJAA_36306	CDS	1455	purF_18	2.4.2.14		Amidophosphoribosyltransferase
KAAOPJAA_36307	CDS	2229	purL_10	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
KAAOPJAA_36308	CDS	681	purQ_3	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
KAAOPJAA_36309	CDS	249	purS_2	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
KAAOPJAA_36310	CDS	720	purC_10	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KAAOPJAA_36311	CDS	1296	purB_10	4.3.2.2	COG0015	Adenylosuccinate lyase
KAAOPJAA_36312	CDS	1155	purK_4	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
KAAOPJAA_36313	CDS	486	purE_10	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
KAAOPJAA_36314	CDS	717	aldC_2	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
KAAOPJAA_36315	CDS	1680	alsS_2	2.2.1.6	COG0028	Acetolactate synthase
KAAOPJAA_36316	CDS	1662	fhs_8	6.3.4.3		Formate--tetrahydrofolate ligase
KAAOPJAA_36317	CDS	1035				hypothetical protein
KAAOPJAA_36318	CDS	1176	cfa_4	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
KAAOPJAA_36319	CDS	663	ribBA_6		COG0108	Riboflavin biosynthesis protein RibBA
KAAOPJAA_36320	CDS	642	yvdM_4	5.4.2.6	COG0637	Beta-phosphoglucomutase
KAAOPJAA_36321	CDS	642	pyrE_11	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KAAOPJAA_36322	CDS	732	pyrF_11	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KAAOPJAA_36323	CDS	927	pyrDB_2	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
KAAOPJAA_36324	CDS	1293	pyrC_11	3.5.2.3		Dihydroorotase
KAAOPJAA_36325	CDS	930	pyrB_10	2.1.3.2	COG0540	Aspartate carbamoyltransferase
KAAOPJAA_36326	CDS	873	gltC_11			HTH-type transcriptional regulator GltC
KAAOPJAA_36327	CDS	345				hypothetical protein
KAAOPJAA_36328	CDS	909				hypothetical protein
KAAOPJAA_36329	CDS	1146	sasA_109	2.7.-.-		Adaptive-response sensory-kinase SasA
KAAOPJAA_36330	CDS	690	phoP_22		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
KAAOPJAA_36331	CDS	1143	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KAAOPJAA_36332	CDS	933	deoR_3		COG2390	Deoxyribonucleoside regulator
KAAOPJAA_36333	CDS	711	deoD_11	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
KAAOPJAA_36334	CDS	1299	pdp_5	2.4.2.2		Pyrimidine-nucleoside phosphorylase
KAAOPJAA_36335	CDS	1194	deoB_7	5.4.2.7	COG1015	Phosphopentomutase
KAAOPJAA_36336	CDS	675	deoC_10	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
KAAOPJAA_36337	CDS	771				hypothetical protein
KAAOPJAA_36338	CDS	1098	ychF_10		COG0012	Ribosome-binding ATPase YchF
KAAOPJAA_36339	CDS	198				hypothetical protein
KAAOPJAA_36340	CDS	885	spo0J_6		COG1475	Stage 0 sporulation protein J
KAAOPJAA_36341	CDS	771	soj_19	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KAAOPJAA_36342	CDS	969	noc_32		COG1475	Nucleoid occlusion protein
KAAOPJAA_36343	CDS	726	rsmG_9	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
KAAOPJAA_36344	CDS	885	mmgB_3	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
KAAOPJAA_36345	CDS	909	rihC_3	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
KAAOPJAA_36346	CDS	1212	nupG_2		COG1972	Purine nucleoside transport protein NupG
KAAOPJAA_36347	CDS	1350	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
KAAOPJAA_36348	CDS	744	glnQ_18			Glutamine transport ATP-binding protein GlnQ
KAAOPJAA_36349	CDS	1464	mltF_18	4.2.2.-		Membrane-bound lytic murein transglycosylase F
KAAOPJAA_36350	CDS	1308	serS_11	6.1.1.11		Serine--tRNA ligase
KAAOPJAA_36351	CDS	8898				hypothetical protein
KAAOPJAA_36352	CDS	1743	bca_2			C protein alpha-antigen
KAAOPJAA_36353	CDS	927	apbE_10	2.7.1.180	COG1477	FAD:protein FMN transferase
KAAOPJAA_36354	CDS	1251				hypothetical protein
KAAOPJAA_36355	CDS	573	urdA_2	1.3.99.33	COG0431	Urocanate reductase
KAAOPJAA_36356	CDS	1407	rlmCD_15	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KAAOPJAA_36357	CDS	1011	ccpA_19		COG1609	Catabolite control protein A
KAAOPJAA_36358	CDS	1374				hypothetical protein
KAAOPJAA_36359	CDS	1089	carA_20	6.3.5.5		Carbamoyl-phosphate synthase small chain
KAAOPJAA_36360	CDS	3171	carB_15	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KAAOPJAA_36361	CDS	1386				hypothetical protein
KAAOPJAA_36362	CDS	1683	malL_11	3.2.1.10	COG0366	Oligo-1,6-glucosidase
KAAOPJAA_36363	CDS	699				hypothetical protein
KAAOPJAA_36364	CDS	1116				hypothetical protein
KAAOPJAA_36365	CDS	1503	gtfA_5	2.4.1.-	COG0438	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
KAAOPJAA_36366	CDS	1542	gtfA_6	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
KAAOPJAA_36367	CDS	405				hypothetical protein
KAAOPJAA_36368	CDS	642				hypothetical protein
KAAOPJAA_36369	CDS	387				hypothetical protein
KAAOPJAA_36370	CDS	540	pyrR_4			Bifunctional protein pyrR
KAAOPJAA_36371	CDS	783				hypothetical protein
KAAOPJAA_36372	CDS	1299	purA_10	6.3.4.4	COG0104	Adenylosuccinate synthetase
KAAOPJAA_36373	CDS	975	guaC_2	1.7.1.7	COG0516	GMP reductase
KAAOPJAA_36374	CDS	1350	nox_3	1.6.99.3	COG0446	NADH oxidase
KAAOPJAA_36375	CDS	498	hmpT_3		COG4720	Thiamine precursor transporter HmpT
KAAOPJAA_36376	CDS	1788				hypothetical protein
KAAOPJAA_36377	CDS	597			COG3385	IS4 family transposase ISLre1
KAAOPJAA_36378	CDS	747			COG3385	IS4 family transposase ISLre1
KAAOPJAA_36379	CDS	867	yvgN_3	1.1.1.-	COG0656	Glyoxal reductase
KAAOPJAA_36380	CDS	729		2.4.2.-	COG2071	Putative glutamine amidotransferase
KAAOPJAA_36381	CDS	1275	gshAB_2			Glutathione biosynthesis bifunctional protein GshAB
KAAOPJAA_36382	CDS	786				hypothetical protein
KAAOPJAA_36383	CDS	384				hypothetical protein
KAAOPJAA_36384	CDS	1248	sasA_110	2.7.-.-		Adaptive-response sensory-kinase SasA
KAAOPJAA_36385	CDS	666	mprA_8		COG0745	Response regulator MprA
KAAOPJAA_36386	CDS	615				hypothetical protein
KAAOPJAA_36387	CDS	486				hypothetical protein
KAAOPJAA_36388	CDS	663	yvdM_5	5.4.2.6	COG0637	Beta-phosphoglucomutase
KAAOPJAA_36389	CDS	2274	malP_5	2.4.1.8		Maltose phosphorylase
KAAOPJAA_36390	CDS	1350				hypothetical protein
KAAOPJAA_36391	CDS	1179	thlA_8	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KAAOPJAA_36392	CDS	936	malR_2		COG1609	HTH-type transcriptional regulator MalR
KAAOPJAA_36393	CDS	4179	addA_8	3.6.4.12		ATP-dependent helicase/nuclease subunit A
KAAOPJAA_36394	CDS	3783	addB_7	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
KAAOPJAA_36395	CDS	309				hypothetical protein
KAAOPJAA_36396	CDS	1071				hypothetical protein
KAAOPJAA_36397	CDS	1464	clsA_5	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
KAAOPJAA_36398	CDS	585				hypothetical protein
KAAOPJAA_36399	CDS	2919				hypothetical protein
KAAOPJAA_36400	CDS	1104	menC_4	4.2.1.113	COG4948	o-succinylbenzoate synthase
KAAOPJAA_36401	CDS	2238	clpC_11			putative ATP-dependent Clp protease ATP-binding subunit
KAAOPJAA_36402	CDS	222				hypothetical protein
KAAOPJAA_36403	CDS	1188	dapX_12	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
KAAOPJAA_36404	CDS	996	ldhD	1.1.1.28	COG1052	D-lactate dehydrogenase
KAAOPJAA_36405	CDS	429		1.11.1.-	COG1765	Hydroperoxide reductase
KAAOPJAA_36406	CDS	186				hypothetical protein
KAAOPJAA_36407	CDS	2142	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
KAAOPJAA_36408	CDS	183				hypothetical protein
KAAOPJAA_36409	CDS	162				hypothetical protein
KAAOPJAA_36410	CDS	159				hypothetical protein
KAAOPJAA_36411	CDS	168				hypothetical protein
KAAOPJAA_36412	CDS	1383				hypothetical protein
KAAOPJAA_36413	CDS	768	agrA_5		COG3279	Accessory gene regulator protein A
KAAOPJAA_36414	CDS	1314				hypothetical protein
KAAOPJAA_36415	CDS	165				hypothetical protein
KAAOPJAA_36416	CDS	891				hypothetical protein
KAAOPJAA_36417	CDS	969			COG2826	IS30 family transposase IS1252
KAAOPJAA_36418	CDS	288				hypothetical protein
KAAOPJAA_36419	CDS	660				hypothetical protein
KAAOPJAA_36420	CDS	1236	macB_25	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KAAOPJAA_36421	CDS	699	yknY_25	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
KAAOPJAA_36422	CDS	1083				hypothetical protein
KAAOPJAA_36423	CDS	1374	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
KAAOPJAA_36424	CDS	813	proC_13	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
KAAOPJAA_36425	CDS	777				hypothetical protein
KAAOPJAA_36426	CDS	669	glcU_5		COG4975	Glucose uptake protein GlcU
KAAOPJAA_36427	CDS	1173	dhaT_3	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
KAAOPJAA_36428	CDS	537				hypothetical protein
KAAOPJAA_36429	CDS	510	rlmH_10	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
KAAOPJAA_36430	CDS	987				hypothetical protein
KAAOPJAA_36431	CDS	498	ypjQ		COG1267	putative protein YpjQ
KAAOPJAA_36432	CDS	1275	htrA_3	3.4.21.107	COG0265	Serine protease Do-like HtrA
KAAOPJAA_36433	CDS	807	yycJ_9	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
KAAOPJAA_36434	CDS	843	yycI_2		COG4853	Two-component system WalR/WalK regulatory protein YycI
KAAOPJAA_36435	CDS	1296				hypothetical protein
KAAOPJAA_36436	CDS	1866	walK_3	2.7.13.3		Sensor histidine kinase WalK
KAAOPJAA_36437	CDS	708	walR_25		COG0745	Transcriptional regulatory protein WalR
KAAOPJAA_36438	tRNA	76				tRNA-Lys(ctt)
KAAOPJAA_36439	CDS	1722	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
KAAOPJAA_36440	CDS	435				hypothetical protein
KAAOPJAA_36441	tRNA	76				tRNA-Lys(ctt)
KAAOPJAA_36442	CDS	558				hypothetical protein
KAAOPJAA_36443	CDS	879		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
KAAOPJAA_36444	CDS	327				hypothetical protein
KAAOPJAA_36445	CDS	1203				hypothetical protein
KAAOPJAA_36446	CDS	1392	dnaC_11	3.6.4.12	COG0305	Replicative DNA helicase
KAAOPJAA_36447	CDS	453	rplI_10			50S ribosomal protein L9
KAAOPJAA_36448	CDS	2019	gdpP_6	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
KAAOPJAA_36449	CDS	237	rpsR_4		COG0238	30S ribosomal protein S18
KAAOPJAA_36450	CDS	564	ssbA_4		COG0629	Single-stranded DNA-binding protein A
KAAOPJAA_36451	CDS	297	rpsF_7		COG0360	30S ribosomal protein S6
KAAOPJAA_36452	CDS	2505	gyrA_15	5.6.2.2	COG0188	DNA gyrase subunit A
KAAOPJAA_36453	CDS	1950	gyrB_19	5.6.2.2	COG0187	DNA gyrase subunit B
KAAOPJAA_36454	CDS	1125	recF_15		COG1195	DNA replication and repair protein RecF
KAAOPJAA_36455	CDS	222				hypothetical protein
KAAOPJAA_36456	CDS	1143	dnaN_10		COG0592	Beta sliding clamp
KAAOPJAA_36457	CDS	1323	dnaA_13			Chromosomal replication initiator protein DnaA
KAAOPJAA_36458	CDS	135	rpmH_3			50S ribosomal protein L34
KAAOPJAA_36459	CDS	354	rnpA_9	3.1.26.5	COG0594	Ribonuclease P protein component
KAAOPJAA_36460	CDS	792	misCA		COG0706	Membrane protein insertase MisCA
KAAOPJAA_36461	CDS	561				hypothetical protein
KAAOPJAA_36462	CDS	1593				hypothetical protein
KAAOPJAA_36463	CDS	615				hypothetical protein
KAAOPJAA_36464	CDS	942	xerC_158			Tyrosine recombinase XerC
KAAOPJAA_36465	CDS	3000	hsdR_3	3.1.21.3		Type-1 restriction enzyme R protein
KAAOPJAA_36466	CDS	282				hypothetical protein
KAAOPJAA_36467	CDS	384				hypothetical protein
KAAOPJAA_36468	CDS	201				hypothetical protein
KAAOPJAA_36469	CDS	390				hypothetical protein
KAAOPJAA_36470	CDS	768				hypothetical protein
KAAOPJAA_36471	CDS	1389	mnmE_11	3.6.-.-	COG0486	tRNA modification GTPase MnmE
KAAOPJAA_36472	CDS	1944	mnmG_9			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
KAAOPJAA_36473	CDS	1920	asnB_6	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
KAAOPJAA_36474	CDS	1551	murE_13	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
KAAOPJAA_36475	CDS	1245		6.3.1.12		D-aspartate ligase
KAAOPJAA_36476	CDS	606	spsB_4	3.4.21.89		Signal peptidase IB
KAAOPJAA_36477	CDS	498	ywnH_3	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
KAAOPJAA_36478	CDS	864	yvgN_4	1.1.1.-	COG0656	Glyoxal reductase
KAAOPJAA_36479	CDS	1569	nfdA_9	3.5.1.91		N-substituted formamide deformylase
KAAOPJAA_36480	CDS	876				hypothetical protein
KAAOPJAA_36481	CDS	834		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
KAAOPJAA_36482	CDS	333				hypothetical protein
KAAOPJAA_36483	CDS	303				hypothetical protein
KAAOPJAA_36484	CDS	216				hypothetical protein
KAAOPJAA_36485	CDS	345				hypothetical protein
KAAOPJAA_36486	CDS	273				hypothetical protein
KAAOPJAA_36487	CDS	654				hypothetical protein
KAAOPJAA_36488	CDS	147				hypothetical protein
KAAOPJAA_36489	CDS	183				hypothetical protein
KAAOPJAA_36490	CDS	678				hypothetical protein
KAAOPJAA_36491	CDS	537	hpt_11	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KAAOPJAA_36492	CDS	1080	pbpX_2		COG1680	Putative penicillin-binding protein PbpX
KAAOPJAA_36493	CDS	411	arsC_3	1.20.4.4	COG0394	Arsenate reductase
KAAOPJAA_36494	CDS	495	proX_3		COG3760	Prolyl-tRNA editing protein ProX
KAAOPJAA_36495	CDS	261				hypothetical protein
KAAOPJAA_36496	CDS	327				hypothetical protein
KAAOPJAA_36497	CDS	486	agrA_6		COG3279	Accessory gene regulator protein A
KAAOPJAA_36498	CDS	1263				hypothetical protein
KAAOPJAA_36499	CDS	486				hypothetical protein
KAAOPJAA_36500	CDS	273				hypothetical protein
KAAOPJAA_36501	CDS	309				hypothetical protein
KAAOPJAA_36502	CDS	453				hypothetical protein
KAAOPJAA_36503	CDS	828				hypothetical protein
KAAOPJAA_36504	CDS	681	arlR_12		COG0745	Response regulator ArlR
KAAOPJAA_36505	CDS	1332	sasA_111	2.7.-.-		Adaptive-response sensory-kinase SasA
KAAOPJAA_36506	CDS	651				hypothetical protein
KAAOPJAA_36507	CDS	1293	pyrK_11			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
KAAOPJAA_36508	CDS	138				hypothetical protein
KAAOPJAA_36509	CDS	321				hypothetical protein
KAAOPJAA_36510	CDS	486				hypothetical protein
KAAOPJAA_36511	CDS	603		2.3.1.-		Putative acetyltransferase
KAAOPJAA_36512	CDS	783				hypothetical protein
KAAOPJAA_36513	CDS	813	tesE_2	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
KAAOPJAA_36514	CDS	951		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
KAAOPJAA_36515	CDS	1194	lysN_4	2.6.1.39	COG1167	2-aminoadipate transaminase
KAAOPJAA_36516	CDS	1002				hypothetical protein
KAAOPJAA_36517	CDS	990	ansA_9	3.5.1.1	COG0252	L-asparaginase 1
KAAOPJAA_36518	CDS	873				hypothetical protein
KAAOPJAA_36519	CDS	879	dkgA_3	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
KAAOPJAA_36520	CDS	579				hypothetical protein
KAAOPJAA_36521	CDS	1143				hypothetical protein
KAAOPJAA_36522	CDS	645				hypothetical protein
KAAOPJAA_36523	CDS	363				hypothetical protein
KAAOPJAA_36524	CDS	672				hypothetical protein
KAAOPJAA_36525	CDS	801				hypothetical protein
KAAOPJAA_36526	CDS	1128	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
KAAOPJAA_36527	CDS	498				hypothetical protein
KAAOPJAA_36528	CDS	1164				hypothetical protein
KAAOPJAA_36529	CDS	693				hypothetical protein
KAAOPJAA_36530	CDS	1299	asnS_9	6.1.1.22		Asparagine--tRNA ligase
KAAOPJAA_36531	CDS	1011	asnA_7	6.3.1.1	COG2502	Aspartate--ammonia ligase
KAAOPJAA_36532	CDS	561	folT_5			Folate transporter FolT
KAAOPJAA_36533	CDS	453	ywnA_5		COG1959	Putative HTH-type transcriptional regulator YwnA
KAAOPJAA_36534	CDS	2532	pepN_2	3.4.11.2		Aminopeptidase N
KAAOPJAA_36535	CDS	642	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
KAAOPJAA_36536	CDS	1323	pepE_4	3.4.22.-	COG3579	Aminopeptidase E
KAAOPJAA_36537	CDS	93				hypothetical protein
KAAOPJAA_36538	CDS	747			COG3385	IS4 family transposase ISLre1
KAAOPJAA_36539	CDS	597			COG3385	IS4 family transposase ISLre1
KAAOPJAA_36540	CDS	1143	yhhS_2			putative MFS-type transporter YhhS
KAAOPJAA_36541	CDS	1314				hypothetical protein
KAAOPJAA_36542	CDS	453				hypothetical protein
KAAOPJAA_36543	CDS	603				hypothetical protein
KAAOPJAA_36544	CDS	312	hxlR_12		COG1733	HTH-type transcriptional activator HxlR
KAAOPJAA_36545	CDS	657				hypothetical protein
KAAOPJAA_36546	CDS	438	elaA_1		COG2153	Protein ElaA
KAAOPJAA_36547	CDS	234				hypothetical protein
KAAOPJAA_36548	CDS	219				hypothetical protein
KAAOPJAA_36549	CDS	246				hypothetical protein
KAAOPJAA_36550	CDS	1137	metE_3	2.1.1.14		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
KAAOPJAA_36551	CDS	957				hypothetical protein
KAAOPJAA_36552	CDS	1377	yhdG_6		COG0531	putative amino acid permease YhdG
KAAOPJAA_36553	CDS	1293				hypothetical protein
KAAOPJAA_36554	CDS	1245				hypothetical protein
KAAOPJAA_36555	CDS	135				hypothetical protein
KAAOPJAA_36556	CDS	1806	thrS_6	6.1.1.3	COG0441	Threonine--tRNA ligase
KAAOPJAA_36557	CDS	684				hypothetical protein
KAAOPJAA_36558	CDS	1641	mntH_6			Divalent metal cation transporter MntH
KAAOPJAA_36559	CDS	1011	tdh_7	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
KAAOPJAA_36560	CDS	513				hypothetical protein
KAAOPJAA_36561	CDS	1059			COG0577	putative ABC transporter permease
KAAOPJAA_36562	CDS	690	lolD_10	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
KAAOPJAA_36563	CDS	1983	macB_26	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
KAAOPJAA_36564	CDS	237				hypothetical protein
KAAOPJAA_36565	CDS	1713		3.2.1.-	COG1388	Autolysin
KAAOPJAA_36566	CDS	945	degA_21		COG1609	HTH-type transcriptional regulator DegA
KAAOPJAA_36567	CDS	186				hypothetical protein
KAAOPJAA_36568	CDS	621				hypothetical protein
KAAOPJAA_36569	CDS	1197				hypothetical protein
KAAOPJAA_36570	CDS	1278	hisS_10	6.1.1.21		Histidine--tRNA ligase
KAAOPJAA_36571	CDS	459				IS200/IS605 family transposase ISDha13
KAAOPJAA_36572	CDS	495				hypothetical protein
KAAOPJAA_36573	CDS	639	nnr_8		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
KAAOPJAA_36574	CDS	1386				hypothetical protein
KAAOPJAA_36575	CDS	243				hypothetical protein
KAAOPJAA_36576	CDS	657	yciB_1	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
KAAOPJAA_36577	CDS	201				hypothetical protein
KAAOPJAA_36578	CDS	582				hypothetical protein
KAAOPJAA_36579	CDS	1212				hypothetical protein
KAAOPJAA_36580	CDS	855				hypothetical protein
KAAOPJAA_36581	CDS	1383				hypothetical protein
KAAOPJAA_36582	CDS	1122	gldA_6	1.1.1.6		Glycerol dehydrogenase
KAAOPJAA_36583	CDS	2130	ltaS1_3		COG1368	Lipoteichoic acid synthase 1
KAAOPJAA_36584	CDS	264				hypothetical protein
KAAOPJAA_36585	CDS	654	cobC_2	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
KAAOPJAA_36586	CDS	1554				hypothetical protein
KAAOPJAA_36587	CDS	1410	nhaC_4		COG1757	Na(+)/H(+) antiporter NhaC
KAAOPJAA_36588	CDS	993				Nucleobase transporter PlUacP
KAAOPJAA_36589	CDS	1434	pepDA_4	3.4.-.-	COG4690	Dipeptidase A
KAAOPJAA_36590	CDS	918				hypothetical protein
KAAOPJAA_36591	CDS	921				hypothetical protein
KAAOPJAA_36592	CDS	756				hypothetical protein
KAAOPJAA_36593	CDS	318	trxA_14		COG0526	Thioredoxin
KAAOPJAA_36594	CDS	1323	mepA_77			Multidrug export protein MepA
KAAOPJAA_36595	CDS	372				hypothetical protein
KAAOPJAA_36596	CDS	4119				hypothetical protein
KAAOPJAA_36597	CDS	333				hypothetical protein
KAAOPJAA_36598	CDS	564				hypothetical protein
KAAOPJAA_36599	CDS	765	ssuB_8	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
KAAOPJAA_36600	CDS	900				hypothetical protein
KAAOPJAA_36601	CDS	996				hypothetical protein
KAAOPJAA_36602	CDS	1029				hypothetical protein
KAAOPJAA_36603	CDS	195				hypothetical protein
KAAOPJAA_36604	CDS	1341			COG3385	IS4 family transposase ISLre1
KAAOPJAA_36605	CDS	465				hypothetical protein
KAAOPJAA_36606	CDS	225	sinR		COG1396	HTH-type transcriptional regulator SinR
KAAOPJAA_36607	CDS	288				hypothetical protein
KAAOPJAA_36608	CDS	618				hypothetical protein
KAAOPJAA_36609	CDS	351	cadC_2			Cadmium resistance transcriptional regulatory protein CadC
KAAOPJAA_36610	CDS	411	arsC_4	1.20.4.4	COG0394	Arsenate reductase
KAAOPJAA_36611	CDS	1035	acr3_4		COG0798	Arsenical-resistance protein Acr3
KAAOPJAA_36612	CDS	312				hypothetical protein
KAAOPJAA_36613	CDS	576				hypothetical protein
KAAOPJAA_36614	CDS	1542	ybiT_17		COG0488	putative ABC transporter ATP-binding protein YbiT
KAAOPJAA_36615	CDS	780				hypothetical protein
KAAOPJAA_36616	CDS	594	lytG_1	3.2.1.-	COG1705	Exo-glucosaminidase LytG
KAAOPJAA_36617	CDS	1386	brnQ_8		COG1114	Branched-chain amino acid transport system 2 carrier protein
KAAOPJAA_36618	CDS	1236				hypothetical protein
KAAOPJAA_36619	CDS	1080	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
KAAOPJAA_36620	CDS	285				hypothetical protein
KAAOPJAA_36621	CDS	1011				hypothetical protein
KAAOPJAA_36622	CDS	960				hypothetical protein
KAAOPJAA_36623	CDS	321				hypothetical protein
KAAOPJAA_36624	CDS	684	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
KAAOPJAA_36625	CDS	174				hypothetical protein
KAAOPJAA_36626	CDS	375				hypothetical protein
KAAOPJAA_36627	CDS	633		3.2.2.-		Putative 3-methyladenine DNA glycosylase
KAAOPJAA_36628	CDS	1146				hypothetical protein
KAAOPJAA_36629	CDS	1293				hypothetical protein
KAAOPJAA_36630	CDS	294				hypothetical protein
KAAOPJAA_36631	CDS	1905	pepO_4	3.4.24.-	COG3590	Neutral endopeptidase
KAAOPJAA_36632	CDS	636				hypothetical protein
KAAOPJAA_36633	CDS	1161	sotB_1			sugar efflux transporter
KAAOPJAA_36634	CDS	1494	clsA_6	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
KAAOPJAA_36635	CDS	705				hypothetical protein
KAAOPJAA_36636	CDS	924	cysK_4	2.5.1.47		Cysteine synthase
KAAOPJAA_36637	CDS	828	metA	2.3.1.30		Serine O-acetyltransferase
