locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBKIEKNK_39411	CDS	537	ybiT_16		COG0488	putative ABC transporter ATP-binding protein YbiT
CBKIEKNK_39412	CDS	954	expZ_11		COG0488	Nucleotide-binding protein ExpZ
CBKIEKNK_39413	CDS	1812				hypothetical protein
CBKIEKNK_39414	CDS	354	mgsR_6		COG1393	Regulatory protein MgsR
CBKIEKNK_39415	CDS	2226	pflB_9	2.3.1.54		Formate acetyltransferase
CBKIEKNK_39416	CDS	768	pflA_8	1.97.1.4		Pyruvate formate-lyase-activating enzyme
CBKIEKNK_39417	CDS	1428				hypothetical protein
CBKIEKNK_39418	CDS	1176				hypothetical protein
CBKIEKNK_39419	CDS	189				hypothetical protein
CBKIEKNK_39420	CDS	1101				hypothetical protein
CBKIEKNK_39421	CDS	111				hypothetical protein
CBKIEKNK_39422	CDS	195				hypothetical protein
CBKIEKNK_39423	CDS	186				hypothetical protein
CBKIEKNK_39424	CDS	345				hypothetical protein
CBKIEKNK_39425	CDS	1248	dinB_25	2.7.7.7		DNA polymerase IV
CBKIEKNK_39426	CDS	588	yedK_4	3.4.-.-	COG2135	SOS response-associated protein YedK
CBKIEKNK_39427	CDS	219				hypothetical protein
CBKIEKNK_39428	CDS	1320	rarA_10		COG2256	Replication-associated recombination protein A
CBKIEKNK_39429	CDS	570				hypothetical protein
CBKIEKNK_39430	CDS	504				hypothetical protein
CBKIEKNK_39431	CDS	642				hypothetical protein
CBKIEKNK_39432	CDS	279				hypothetical protein
CBKIEKNK_39433	CDS	372				hypothetical protein
CBKIEKNK_39434	CDS	1932			COG1132	putative ABC transporter ATP-binding protein
CBKIEKNK_39435	CDS	1764			COG1132	putative ABC transporter ATP-binding protein
CBKIEKNK_39436	CDS	462				hypothetical protein
CBKIEKNK_39437	CDS	888	hcaR_5			Hca operon transcriptional activator HcaR
CBKIEKNK_39438	CDS	306				hypothetical protein
CBKIEKNK_39439	CDS	903	rluD_19	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CBKIEKNK_39440	CDS	1851				hypothetical protein
CBKIEKNK_39441	CDS	1899				hypothetical protein
CBKIEKNK_39442	CDS	384				hypothetical protein
CBKIEKNK_39443	CDS	957	dusC_7	1.3.1.-		tRNA-dihydrouridine(16) synthase
CBKIEKNK_39444	CDS	186				hypothetical protein
CBKIEKNK_39445	CDS	303				hypothetical protein
CBKIEKNK_39446	CDS	2088	glgX_6	3.2.1.-	COG1523	Glycogen operon protein GlgX 
CBKIEKNK_39447	CDS	675				hypothetical protein
CBKIEKNK_39448	CDS	693				hypothetical protein
CBKIEKNK_39449	CDS	531				hypothetical protein
CBKIEKNK_39450	CDS	888	fda_7	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
CBKIEKNK_39451	CDS	1437	aspA_14	4.3.1.1	COG1027	Aspartate ammonia-lyase
CBKIEKNK_39452	CDS	948	cynR_24			HTH-type transcriptional regulator CynR
CBKIEKNK_39453	CDS	357				hypothetical protein
CBKIEKNK_39454	CDS	699				hypothetical protein
CBKIEKNK_39455	CDS	855		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
CBKIEKNK_39456	CDS	498				hypothetical protein
CBKIEKNK_39457	CDS	441			COG3279	putative HTH-type transcriptional regulator
CBKIEKNK_39458	CDS	1260				hypothetical protein
CBKIEKNK_39459	CDS	864	rob_4		COG2207	Right origin-binding protein
CBKIEKNK_39460	CDS	678				hypothetical protein
CBKIEKNK_39461	CDS	465				hypothetical protein
CBKIEKNK_39462	CDS	819	dapE_18	3.5.1.18		Succinyl-diaminopimelate desuccinylase
CBKIEKNK_39463	CDS	690	bcrA_22			Bacitracin transport ATP-binding protein BcrA
CBKIEKNK_39464	CDS	1500				hypothetical protein
CBKIEKNK_39465	CDS	780				hypothetical protein
CBKIEKNK_39466	CDS	1314				hypothetical protein
CBKIEKNK_39467	CDS	711	ypdB_6		COG3279	Transcriptional regulatory protein YpdB
CBKIEKNK_39468	CDS	186				hypothetical protein
CBKIEKNK_39469	CDS	252				hypothetical protein
CBKIEKNK_39470	CDS	132				hypothetical protein
CBKIEKNK_39471	CDS	180				hypothetical protein
CBKIEKNK_39472	CDS	450				hypothetical protein
CBKIEKNK_39473	CDS	1401	yeeO_18		COG0534	putative FMN/FAD exporter YeeO
CBKIEKNK_39474	CDS	273	graR_11		COG0745	Response regulator protein GraR
CBKIEKNK_39475	CDS	255	graR_12		COG0745	Response regulator protein GraR
CBKIEKNK_39476	CDS	582				hypothetical protein
CBKIEKNK_39477	CDS	222				hypothetical protein
CBKIEKNK_39478	CDS	303				hypothetical protein
CBKIEKNK_39479	CDS	165				hypothetical protein
CBKIEKNK_39480	CDS	243				hypothetical protein
CBKIEKNK_39481	CDS	609				hypothetical protein
CBKIEKNK_39482	CDS	708				hypothetical protein
CBKIEKNK_39483	CDS	477	sigW_14		COG1595	ECF RNA polymerase sigma factor SigW
CBKIEKNK_39484	CDS	552				hypothetical protein
CBKIEKNK_39485	CDS	345				hypothetical protein
CBKIEKNK_39486	CDS	966	rhaR_61			HTH-type transcriptional activator RhaR
CBKIEKNK_39487	CDS	510				hypothetical protein
CBKIEKNK_39488	CDS	2583				hypothetical protein
CBKIEKNK_39489	CDS	858	rhaS_66			HTH-type transcriptional activator RhaS
CBKIEKNK_39490	CDS	996	splB_2	4.1.99.14	COG1533	Spore photoproduct lyase
CBKIEKNK_39491	CDS	900				hypothetical protein
CBKIEKNK_39492	CDS	240				hypothetical protein
CBKIEKNK_39493	CDS	411				hypothetical protein
CBKIEKNK_39494	CDS	213	cspA_5		COG1278	Cold shock-like protein CspA
CBKIEKNK_39495	CDS	402				hypothetical protein
CBKIEKNK_39496	CDS	2598				hypothetical protein
CBKIEKNK_39497	CDS	186				hypothetical protein
CBKIEKNK_39498	CDS	654				hypothetical protein
CBKIEKNK_39499	CDS	849	ytrB_11		COG1131	ABC transporter ATP-binding protein YtrB
CBKIEKNK_39500	CDS	1329	bchE_2	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
CBKIEKNK_39501	CDS	1254				hypothetical protein
CBKIEKNK_39502	CDS	1296	bchE_3	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
CBKIEKNK_39503	CDS	276				hypothetical protein
CBKIEKNK_39504	CDS	189				hypothetical protein
CBKIEKNK_39505	CDS	189				hypothetical protein
CBKIEKNK_39506	CDS	2130	btuD_99	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CBKIEKNK_39507	CDS	1197	metK_19	2.5.1.6		S-adenosylmethionine synthase
CBKIEKNK_39508	CDS	657				hypothetical protein
CBKIEKNK_39509	CDS	771	bcrA_23			Bacitracin transport ATP-binding protein BcrA
CBKIEKNK_39510	CDS	717				hypothetical protein
CBKIEKNK_39511	CDS	936	queE_6	4.3.99.3		7-carboxy-7-deazaguanine synthase
CBKIEKNK_39512	CDS	708	yydJ_3			putative peptide export permease protein YydJ
CBKIEKNK_39513	CDS	630	yydI_2			putative peptide export ATP-binding protein YydI
CBKIEKNK_39514	CDS	243				hypothetical protein
CBKIEKNK_39515	CDS	147				hypothetical protein
CBKIEKNK_39516	CDS	165				hypothetical protein
CBKIEKNK_39517	CDS	177				hypothetical protein
CBKIEKNK_39518	CDS	174				hypothetical protein
CBKIEKNK_39519	CDS	117				hypothetical protein
CBKIEKNK_39520	CDS	732	agrA_6		COG3279	Accessory gene regulator protein A
CBKIEKNK_39521	CDS	573	agrB_16	3.4.-.-		Accessory gene regulator protein B
CBKIEKNK_39522	CDS	1290				hypothetical protein
CBKIEKNK_39523	CDS	129				hypothetical protein
CBKIEKNK_39524	CDS	1020				hypothetical protein
CBKIEKNK_39525	CDS	432				hypothetical protein
CBKIEKNK_39526	CDS	216				hypothetical protein
CBKIEKNK_39527	CDS	960				hypothetical protein
CBKIEKNK_39528	CDS	729				hypothetical protein
CBKIEKNK_39529	CDS	519	nfrA2_6	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
CBKIEKNK_39530	CDS	345	ytcD_5		COG1733	putative HTH-type transcriptional regulator YtcD
CBKIEKNK_39531	CDS	261				hypothetical protein
CBKIEKNK_39532	CDS	246				hypothetical protein
CBKIEKNK_39533	CDS	858	xerD_44		COG4974	Tyrosine recombinase XerD
CBKIEKNK_39534	CDS	486				hypothetical protein
CBKIEKNK_39535	CDS	663	ribU_8			Riboflavin transporter RibU
CBKIEKNK_39536	CDS	930		3.1.1.23	COG2267	Monoacylglycerol lipase
CBKIEKNK_39537	CDS	900				hypothetical protein
CBKIEKNK_39538	CDS	363	hxlR_11		COG1733	HTH-type transcriptional activator HxlR
CBKIEKNK_39539	CDS	891				hypothetical protein
CBKIEKNK_39540	CDS	390				hypothetical protein
CBKIEKNK_39541	CDS	444				hypothetical protein
CBKIEKNK_39542	CDS	939	tsf_10		COG0264	Elongation factor Ts
CBKIEKNK_39543	CDS	741	rpsB_11		COG0052	30S ribosomal protein S2
CBKIEKNK_39544	CDS	849				hypothetical protein
CBKIEKNK_39545	CDS	1953	fbp_8	3.1.3.11		Fructose-1,6-bisphosphatase class 3
CBKIEKNK_39546	CDS	1317				hypothetical protein
CBKIEKNK_39547	CDS	1611	pknD_18	2.7.11.1		Serine/threonine-protein kinase PknD
CBKIEKNK_39548	CDS	1767	argS_12	6.1.1.19	COG0018	Arginine--tRNA ligase
CBKIEKNK_39549	CDS	876				DegV domain-containing protein
CBKIEKNK_39550	CDS	636				hypothetical protein
CBKIEKNK_39551	CDS	1254	macB_29	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
CBKIEKNK_39552	CDS	2106				hypothetical protein
CBKIEKNK_39553	CDS	1383	yknX_3		COG0845	Putative efflux system component YknX
CBKIEKNK_39554	CDS	333	spo0A_20		COG0784	Stage 0 sporulation protein A
CBKIEKNK_39555	CDS	933	rbsK_10	2.7.1.15	COG0524	Ribokinase
CBKIEKNK_39556	CDS	849	araQ_43		COG0395	L-arabinose transport system permease protein AraQ
CBKIEKNK_39557	CDS	858	lacF_23			Lactose transport system permease protein LacF
CBKIEKNK_39558	CDS	1338	yesO_4		COG1653	Putative ABC transporter substrate-binding protein YesO
CBKIEKNK_39559	CDS	981	rihA_8	3.2.-.-		Pyrimidine-specific ribonucleoside hydrolase RihA
CBKIEKNK_39560	CDS	981	rihB_3	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
CBKIEKNK_39561	CDS	1896	RBKS_11	2.7.1.15		Ribokinase
CBKIEKNK_39562	CDS	1122				hypothetical protein
CBKIEKNK_39563	CDS	501	yfcA_4		COG0730	putative membrane transporter protein YfcA
CBKIEKNK_39564	CDS	300				hypothetical protein
CBKIEKNK_39565	CDS	1797	aspS_12	6.1.1.12		Aspartate--tRNA ligase
CBKIEKNK_39566	CDS	1251	hisS_12	6.1.1.21	COG0124	Histidine--tRNA ligase
CBKIEKNK_39567	CDS	543		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
CBKIEKNK_39568	CDS	1515	hemZ_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
CBKIEKNK_39569	CDS	633		3.-.-.-		putative metallo-hydrolase
CBKIEKNK_39570	CDS	2310	relA_12	2.7.6.5	COG0317	GTP pyrophosphokinase
CBKIEKNK_39571	CDS	525	apt_8	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CBKIEKNK_39572	CDS	201				hypothetical protein
CBKIEKNK_39573	CDS	1716	recJ_7	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CBKIEKNK_39574	CDS	2235	secDF_5		COG0341	Protein translocase subunit SecDF
CBKIEKNK_39575	CDS	1455	moaA_23			GTP 3',8-cyclase
CBKIEKNK_39576	CDS	375				hypothetical protein
CBKIEKNK_39577	CDS	1968				hypothetical protein
CBKIEKNK_39578	CDS	1281				hypothetical protein
CBKIEKNK_39579	CDS	726				hypothetical protein
CBKIEKNK_39580	CDS	624				hypothetical protein
CBKIEKNK_39581	CDS	534	idi_8	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
CBKIEKNK_39582	CDS	2472				hypothetical protein
CBKIEKNK_39583	CDS	288				hypothetical protein
CBKIEKNK_39584	CDS	1386	yeeO_19		COG0534	putative FMN/FAD exporter YeeO
CBKIEKNK_39585	CDS	840			COG1307	DegV domain-containing protein
CBKIEKNK_39586	CDS	504				hypothetical protein
CBKIEKNK_39587	CDS	918				hypothetical protein
CBKIEKNK_39588	CDS	852	nudC_8	3.6.1.22		NADH pyrophosphatase
CBKIEKNK_39589	CDS	684	lolD_10	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CBKIEKNK_39590	CDS	693				hypothetical protein
CBKIEKNK_39591	CDS	744				hypothetical protein
CBKIEKNK_39592	CDS	156				hypothetical protein
CBKIEKNK_39593	CDS	225				hypothetical protein
CBKIEKNK_39594	CDS	2082	htpG_13		COG0326	Chaperone protein HtpG
CBKIEKNK_39595	CDS	147				hypothetical protein
CBKIEKNK_39596	CDS	171				hypothetical protein
CBKIEKNK_39597	CDS	690	COQ5_20	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CBKIEKNK_39598	CDS	1368	aldH1_3	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
CBKIEKNK_39599	CDS	264				hypothetical protein
CBKIEKNK_39600	CDS	789	ybjI_4	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
CBKIEKNK_39601	CDS	684	gph_36	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CBKIEKNK_39602	CDS	594	maf_9	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
CBKIEKNK_39603	CDS	804		3.1.3.-		Putative phosphatase
CBKIEKNK_39604	CDS	525				hypothetical protein
CBKIEKNK_39605	CDS	750	cmpC	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
CBKIEKNK_39606	CDS	1044	thiY_5		COG0715	Formylaminopyrimidine-binding protein
CBKIEKNK_39607	CDS	765	ribX_11			Riboflavin transport system permease protein RibX
CBKIEKNK_39608	CDS	297				hypothetical protein
CBKIEKNK_39609	CDS	1503	gabR_6		COG1167	HTH-type transcriptional regulatory protein GabR
CBKIEKNK_39610	CDS	1674	glnS_7	6.1.1.18	COG0008	Glutamine--tRNA ligase
CBKIEKNK_39611	CDS	2994	ygfK_4		COG0493	Putative oxidoreductase YgfK
CBKIEKNK_39612	CDS	1335	ssnA_4	3.-.-.-	COG0402	Putative aminohydrolase SsnA
CBKIEKNK_39613	CDS	453				hypothetical protein
CBKIEKNK_39614	CDS	2085				hypothetical protein
CBKIEKNK_39615	CDS	735	truA_14	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CBKIEKNK_39616	CDS	1380	trpB_16	4.2.1.20	COG0133	Tryptophan synthase beta chain
CBKIEKNK_39617	CDS	1413	mepA_68			Multidrug export protein MepA
CBKIEKNK_39618	CDS	624				hypothetical protein
CBKIEKNK_39619	CDS	951	add_3	3.5.4.4	COG1816	Adenosine deaminase
CBKIEKNK_39620	CDS	1209	deoB_7	5.4.2.7	COG1015	Phosphopentomutase
CBKIEKNK_39621	CDS	414	cdd_8	3.5.4.5	COG0295	Cytidine deaminase
CBKIEKNK_39622	CDS	798	udp_6	2.4.2.3	COG2820	Uridine phosphorylase
CBKIEKNK_39623	CDS	1641	nhaP2_6		COG3263	K(+)/H(+) antiporter NhaP2
CBKIEKNK_39624	CDS	1800	lacZ_20	3.2.1.23		Beta-galactosidase
CBKIEKNK_39625	CDS	831	araQ_44		COG0395	L-arabinose transport system permease protein AraQ
CBKIEKNK_39626	CDS	900	lacF_24			Lactose transport system permease protein LacF
CBKIEKNK_39627	CDS	1185	mdxE		COG2182	Maltodextrin-binding protein MdxE
CBKIEKNK_39628	CDS	108				hypothetical protein
CBKIEKNK_39629	CDS	921				hypothetical protein
CBKIEKNK_39630	CDS	1323	alsT_14		COG1115	Amino-acid carrier protein AlsT
CBKIEKNK_39631	CDS	972	fba_14	4.1.2.13		Fructose-bisphosphate aldolase
CBKIEKNK_39632	CDS	1221	pfp_15	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
CBKIEKNK_39633	CDS	624				hypothetical protein
CBKIEKNK_39634	CDS	4011	mdtC_10			Multidrug resistance protein MdtC
CBKIEKNK_39635	CDS	984	oppF_19		COG4608	Oligopeptide transport ATP-binding protein OppF
CBKIEKNK_39636	CDS	975	oppD_24		COG0444	Oligopeptide transport ATP-binding protein OppD
CBKIEKNK_39637	CDS	891	gsiD_12		COG1173	Glutathione transport system permease protein GsiD
CBKIEKNK_39638	CDS	1017	dppB_10		COG0601	Dipeptide transport system permease protein DppB
CBKIEKNK_39639	CDS	1677	hbpA_5		COG0747	Heme-binding protein A
CBKIEKNK_39640	CDS	879				hypothetical protein
CBKIEKNK_39641	CDS	267				hypothetical protein
CBKIEKNK_39642	CDS	525				hypothetical protein
CBKIEKNK_39643	CDS	1140				hypothetical protein
CBKIEKNK_39644	CDS	2463	ctpE_8	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
CBKIEKNK_39645	CDS	2277	lon1_6	3.4.21.53	COG0466	Lon protease 1
CBKIEKNK_39646	CDS	384	hxlR_12		COG1733	HTH-type transcriptional activator HxlR
CBKIEKNK_39647	CDS	900				hypothetical protein
CBKIEKNK_39648	CDS	1803	ettA_14		COG0488	Energy-dependent translational throttle protein EttA
CBKIEKNK_39649	CDS	1083				hypothetical protein
CBKIEKNK_39650	CDS	1200				hypothetical protein
CBKIEKNK_39651	CDS	1293	hom_7	1.1.1.3	COG0460	Homoserine dehydrogenase
CBKIEKNK_39652	CDS	840				hypothetical protein
CBKIEKNK_39653	CDS	807				hypothetical protein
CBKIEKNK_39654	CDS	795				hypothetical protein
CBKIEKNK_39655	CDS	864				hypothetical protein
CBKIEKNK_39656	CDS	537	fumB_6	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
CBKIEKNK_39657	CDS	846	ttdA_4	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
CBKIEKNK_39658	CDS	939				hypothetical protein
CBKIEKNK_39659	CDS	1251		4.3.1.2		Methylaspartate ammonia-lyase
CBKIEKNK_39660	CDS	1449	glmE	5.4.99.1		Glutamate mutase epsilon subunit
CBKIEKNK_39661	CDS	1389				hypothetical protein
CBKIEKNK_39662	CDS	438	glmS_16	5.4.99.1		Glutamate mutase sigma subunit
CBKIEKNK_39663	CDS	1404	citF_6	4.1.3.6	COG3051	Citrate lyase alpha chain
CBKIEKNK_39664	CDS	879	citE_4	4.1.3.6	COG2301	Citrate lyase subunit beta
CBKIEKNK_39665	CDS	273	citD_3		COG3052	Citrate lyase acyl carrier protein
CBKIEKNK_39666	CDS	636	fchA_5	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
CBKIEKNK_39667	CDS	894		2.1.2.5	COG3643	Glutamate formimidoyltransferase
CBKIEKNK_39668	CDS	1254	hutI_8	3.5.2.7	COG1228	Imidazolonepropionase
CBKIEKNK_39669	CDS	2043	hutU_2	4.2.1.49		Urocanate hydratase
CBKIEKNK_39670	CDS	921	glsA2_2	3.5.1.2	COG2066	Glutaminase 2
CBKIEKNK_39671	CDS	912	trxB_17	1.8.1.9	COG0492	Thioredoxin reductase
CBKIEKNK_39672	CDS	327				Thioredoxin C-1
CBKIEKNK_39673	CDS	957				hypothetical protein
CBKIEKNK_39674	CDS	639				hypothetical protein
CBKIEKNK_39675	CDS	621				hypothetical protein
CBKIEKNK_39676	CDS	483				hypothetical protein
CBKIEKNK_39677	CDS	501				hypothetical protein
CBKIEKNK_39678	CDS	873				hypothetical protein
CBKIEKNK_39679	CDS	1524	hutH_6	4.3.1.3	COG2986	Histidine ammonia-lyase
CBKIEKNK_39680	CDS	1029	yjmC_2	1.1.1.-	COG2055	putative oxidoreductase YjmC
CBKIEKNK_39681	CDS	1386	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
CBKIEKNK_39682	CDS	429				hypothetical protein
CBKIEKNK_39683	CDS	1302				hypothetical protein
CBKIEKNK_39684	CDS	426				hypothetical protein
CBKIEKNK_39685	CDS	1209				hypothetical protein
CBKIEKNK_39686	CDS	1533	hutH_7	4.3.1.3	COG2986	Histidine ammonia-lyase
CBKIEKNK_39687	CDS	537				hypothetical protein
CBKIEKNK_39688	CDS	279				hypothetical protein
CBKIEKNK_39689	CDS	1422	opuE_5		COG0591	Osmoregulated proline transporter OpuE
CBKIEKNK_39690	CDS	1392	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
CBKIEKNK_39691	CDS	381	yabJ_8	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CBKIEKNK_39692	CDS	2856				hypothetical protein
CBKIEKNK_39693	CDS	996	rsxB_33	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CBKIEKNK_39694	CDS	1551	alsT_15		COG1115	Amino-acid carrier protein AlsT
CBKIEKNK_39695	CDS	309				hypothetical protein
CBKIEKNK_39696	CDS	198				hypothetical protein
CBKIEKNK_39697	CDS	1629	ybiT_17		COG0488	putative ABC transporter ATP-binding protein YbiT
CBKIEKNK_39698	CDS	720	bcrA_24			Bacitracin transport ATP-binding protein BcrA
CBKIEKNK_39699	CDS	771				hypothetical protein
CBKIEKNK_39700	CDS	780				hypothetical protein
CBKIEKNK_39701	CDS	693	walR_23		COG0745	Transcriptional regulatory protein WalR
CBKIEKNK_39702	CDS	1428	rcsD_2	2.7.2.-		Phosphotransferase RcsD
CBKIEKNK_39703	CDS	849	araQ_45		COG0395	L-arabinose transport system permease protein AraQ
CBKIEKNK_39704	CDS	909	melD_15		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CBKIEKNK_39705	CDS	1350	yesO_5		COG1653	Putative ABC transporter substrate-binding protein YesO
CBKIEKNK_39706	CDS	873	araC_5			Arabinose operon regulatory protein
CBKIEKNK_39707	CDS	519	def_14	3.5.1.88	COG0242	Peptide deformylase
CBKIEKNK_39708	CDS	2043	hutU_3	4.2.1.49		Urocanate hydratase
CBKIEKNK_39709	CDS	2985				hypothetical protein
CBKIEKNK_39710	CDS	585				hypothetical protein
CBKIEKNK_39711	CDS	321				hypothetical protein
CBKIEKNK_39712	CDS	1599			COG1292	putative glycine betaine transporter
CBKIEKNK_39713	CDS	1488	hutH_8	4.3.1.3	COG2986	Histidine ammonia-lyase
CBKIEKNK_39714	CDS	2271	xdhA_10	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
CBKIEKNK_39715	CDS	861	ndhF_5	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
CBKIEKNK_39716	CDS	474	ndhS_3	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
CBKIEKNK_39717	CDS	1047	citC_3	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
CBKIEKNK_39718	CDS	1482	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
CBKIEKNK_39719	CDS	519				hypothetical protein
CBKIEKNK_39720	CDS	135				hypothetical protein
CBKIEKNK_39721	CDS	720				hypothetical protein
CBKIEKNK_39722	CDS	561	pat_4	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
CBKIEKNK_39723	CDS	1275				hypothetical protein
CBKIEKNK_39724	CDS	870				hypothetical protein
CBKIEKNK_39725	CDS	543				hypothetical protein
CBKIEKNK_39726	CDS	600				hypothetical protein
CBKIEKNK_39727	CDS	267				hypothetical protein
CBKIEKNK_39728	CDS	1791	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
CBKIEKNK_39729	CDS	1791	msbA_11	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CBKIEKNK_39730	CDS	684				hypothetical protein
CBKIEKNK_39731	CDS	1431				hypothetical protein
CBKIEKNK_39732	CDS	987	dcyD_2	4.4.1.15	COG2515	D-cysteine desulfhydrase
CBKIEKNK_39733	CDS	372	yabJ_9	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CBKIEKNK_39734	CDS	663				hypothetical protein
CBKIEKNK_39735	CDS	174				hypothetical protein
CBKIEKNK_39736	CDS	567				hypothetical protein
CBKIEKNK_39737	CDS	195				hypothetical protein
CBKIEKNK_39738	CDS	330				hypothetical protein
CBKIEKNK_39739	CDS	900				hypothetical protein
CBKIEKNK_39740	CDS	1281				hypothetical protein
CBKIEKNK_39741	CDS	540				hypothetical protein
CBKIEKNK_39742	CDS	654	dnaJ_19			Chaperone protein DnaJ
CBKIEKNK_39743	CDS	912				hypothetical protein
CBKIEKNK_39744	CDS	687	ywaC_4	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
CBKIEKNK_39745	CDS	636				hypothetical protein
CBKIEKNK_39746	CDS	1494	mepA_69			Multidrug export protein MepA
CBKIEKNK_39747	CDS	777	cwlC_2	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
CBKIEKNK_39748	CDS	471	mgsA_9	4.2.3.3	COG1803	Methylglyoxal synthase
CBKIEKNK_39749	CDS	924	ytlR_4	2.7.1.-	COG1597	Putative lipid kinase YtlR
CBKIEKNK_39750	CDS	834				hypothetical protein
CBKIEKNK_39751	CDS	648				hypothetical protein
CBKIEKNK_39752	CDS	1332				hypothetical protein
CBKIEKNK_39753	CDS	507				hypothetical protein
CBKIEKNK_39754	CDS	1347	yeeO_20		COG0534	putative FMN/FAD exporter YeeO
CBKIEKNK_39755	CDS	1167	adh2_13	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
CBKIEKNK_39756	CDS	768				hypothetical protein
CBKIEKNK_39757	CDS	288				hypothetical protein
CBKIEKNK_39758	CDS	483				hypothetical protein
CBKIEKNK_39759	CDS	681				hypothetical protein
